2018-09-16 00:09:56,649 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-16 00:09:56,649 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 00:09:56,650 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 12:09:56 AM
[Footer]\r\n[Header]\r\n2018-09-16 00:13:50,826 [1] INFO  CsvProcessor.Program Started: 16/09/2018 12:13:50 AM
2018-09-16 00:13:50,850 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:13:50,898 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:13:50,914 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-16 00:13:50,914 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:13:50,932 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:13:50,944 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 00:13:50,955 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:13:50,959 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-16 00:13:50,959 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:13:50,961 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:13:50,962 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 00:13:50,962 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:13:50,980 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-16 00:13:50,980 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:13:50,988 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:13:50,990 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 00:13:51,017 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 12:13:51 AM
2018-09-16 00:13:51,017 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 00:13:51,019 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:13:51,041 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-16 00:13:51,041 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:13:51,043 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:13:51,043 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 00:13:51,043 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-16 00:13:51,044 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-16 00:13:51,044 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:13:51,044 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:13:51,044 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 00:13:51,044 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-16 00:13:51,045 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-16 00:13:51,045 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 00:13:51,045 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 00:13:51,045 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 00:13:51,045 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 12:13:51 AM
[Footer]\r\n[Header]\r\n2018-09-16 09:42:09,568 [1] INFO  CsvProcessor.Program Started: 16/09/2018 9:42:09 AM
2018-09-16 09:42:09,592 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 09:42:09,625 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 09:42:09,643 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-16 09:42:09,644 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 09:42:09,659 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 09:42:09,669 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 09:42:09,677 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-16 09:42:09,681 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-16 09:42:09,682 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 09:42:09,683 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 09:42:09,683 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 09:42:09,684 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-16 09:42:09,700 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-16 09:42:09,700 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 09:42:09,706 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 09:42:09,708 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 09:42:09,735 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 9:42:09 AM
2018-09-16 09:42:09,736 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 09:42:09,737 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-16 09:42:09,755 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-16 09:42:09,755 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 09:42:09,757 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 09:42:09,757 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 09:42:09,757 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-16 09:42:09,758 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-16 09:42:09,758 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 09:42:09,758 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 09:42:09,758 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 09:42:09,758 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-16 09:42:09,759 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-16 09:42:09,759 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 09:42:09,759 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 09:42:09,760 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 09:42:09,760 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 9:42:09 AM
[Footer]\r\n[Header]\r\n2018-09-16 10:59:08,151 [1] INFO  CsvProcessor.Program Started: 16/09/2018 10:59:08 AM
2018-09-16 10:59:08,163 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 10:59:08,181 [1] INFO  CsvProcessor.Program Started Processing: ./LP_210095893_20150901T011608049.csv
2018-09-16 10:59:08,194 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_210095893_20150901T011608049.csv
2018-09-16 10:59:08,195 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 10:59:08,210 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 10:59:08,220 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 10:59:08,228 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612534_20150907T084333712.csv
2018-09-16 10:59:08,232 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612534_20150907T084333712.csv
2018-09-16 10:59:08,232 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 10:59:08,234 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 10:59:08,234 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 10:59:08,234 [1] INFO  CsvProcessor.Program Started Processing: ./LP_214612653_20150907T220027915.csv
2018-09-16 10:59:08,249 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./LP_214612653_20150907T220027915.csv
2018-09-16 10:59:08,249 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 10:59:08,256 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 10:59:08,258 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 10:59:08,280 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 10:59:08 AM
2018-09-16 10:59:08,281 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 10:59:08,282 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621145_20150911T022358.csv
2018-09-16 10:59:08,298 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621145_20150911T022358.csv
2018-09-16 10:59:08,299 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 10:59:08,300 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 10:59:08,300 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 10:59:08,300 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_212621147_20150911T022240.csv
2018-09-16 10:59:08,301 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_212621147_20150911T022240.csv
2018-09-16 10:59:08,301 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 10:59:08,301 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 10:59:08,301 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 10:59:08,301 [1] INFO  CsvProcessor.Program Started Processing: ./TOU_214667141_20150901T040057.csv
2018-09-16 10:59:08,303 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ./TOU_214667141_20150901T040057.csv
2018-09-16 10:59:08,303 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 10:59:08,303 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 10:59:08,303 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 10:59:08,303 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 10:59:08 AM
[Footer]\r\n[Header]\r\n2018-09-16 11:48:28,127 [1] INFO  CsvProcessor.Program Started: 16/09/2018 11:48:28 AM
2018-09-16 11:48:46,819 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 11:48:46,841 [1] INFO  CsvProcessor.Program Started Processing: ../../SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 11:48:46,856 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ../../SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 11:48:46,857 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 11:48:46,872 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 11:48:46,884 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 11:48:46,893 [1] INFO  CsvProcessor.Program Started Processing: ../../SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 11:48:46,898 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ../../SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 11:48:46,898 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 11:48:46,901 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 11:48:46,901 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 11:48:46,902 [1] INFO  CsvProcessor.Program Started Processing: ../../SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 11:48:46,919 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ../../SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 11:48:46,919 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 11:48:46,926 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 11:48:46,928 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 11:48:46,959 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 11:48:46 AM
2018-09-16 11:48:48,193 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 11:48:48,195 [1] INFO  CsvProcessor.Program Started Processing: ../../SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 11:48:48,213 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ../../SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 11:48:48,213 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 11:48:48,216 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 11:48:48,216 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 11:48:48,216 [1] INFO  CsvProcessor.Program Started Processing: ../../SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 11:48:48,217 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ../../SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 11:48:48,217 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 11:48:48,217 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 11:48:48,217 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 11:48:48,217 [1] INFO  CsvProcessor.Program Started Processing: ../../SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 11:48:48,218 [1] INFO  CsvProcessor.Program Completed Processing Successfully: ../../SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 11:48:48,218 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 11:48:48,218 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 11:48:48,218 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 11:48:48,218 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 11:48:48 AM
[Footer]\r\n[Header]\r\n2018-09-16 14:12:59,310 [1] INFO  CsvProcessor.Program Started: 16/09/2018 2:12:59 PM
2018-09-16 14:13:10,202 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 14:13:10,222 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 14:13:10,240 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 14:13:10,241 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 14:13:10,255 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 14:13:10,266 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 14:13:10,275 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 14:13:10,279 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 14:13:10,279 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 14:13:10,281 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 14:13:10,281 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 14:13:10,282 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 14:13:10,295 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 14:13:10,295 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 14:13:10,302 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 14:13:10,303 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 14:13:10,330 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 2:13:10 PM
2018-09-16 14:13:10,330 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 14:13:10,331 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 14:13:10,345 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 14:13:10,345 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 14:13:10,346 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 14:13:10,346 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 14:13:10,347 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 14:13:10,347 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 14:13:10,347 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 14:13:10,347 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 14:13:10,347 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 14:13:10,348 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 14:13:10,349 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 14:13:10,349 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 14:13:10,349 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 14:13:10,349 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 14:13:10,349 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 2:13:10 PM
[Footer]\r\n[Header]\r\n2018-09-16 15:29:19,215 [1] INFO  CsvProcessor.Program Started: 16/09/2018 3:29:19 PM
2018-09-16 15:29:19,227 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 15:29:19,249 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 15:29:19,263 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 15:29:19,264 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:29:19,283 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:29:19,296 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 15:29:19,307 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 15:29:19,312 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 15:29:19,312 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:29:19,314 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:29:19,315 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 15:29:19,315 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 15:29:19,333 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 15:29:19,333 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:29:19,341 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:29:19,342 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 15:29:19,372 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 3:29:19 PM
2018-09-16 15:29:19,372 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 15:29:19,373 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 15:29:19,388 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 15:29:19,389 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:29:19,390 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 15:29:19,391 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 15:29:19,391 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 15:29:19,391 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:29:19,391 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:29:19,391 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 15:29:19,391 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 3:29:19 PM
[Footer]\r\n[Header]\r\n2018-09-16 15:34:24,783 [1] INFO  CsvProcessor.Program Started: 16/09/2018 3:34:24 PM
2018-09-16 15:34:24,794 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 15:34:24,813 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 15:34:24,825 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 15:34:24,825 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:34:24,840 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:34:24,850 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 15:34:24,858 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 15:34:24,862 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 15:34:24,862 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:34:24,863 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:34:24,864 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 15:34:24,864 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 15:34:24,877 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 15:34:24,877 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:34:24,884 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:34:24,886 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 15:34:24,911 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 3:34:24 PM
2018-09-16 15:34:24,911 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 15:34:24,912 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 15:34:24,926 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 15:34:24,927 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:34:24,928 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:34:24,928 [1] INFO  CsvProcessor.Program Median is: 409646.7
2018-09-16 15:34:24,929 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 15:34:24,929 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621147_20150911T022240.csv
2018-09-16 15:34:24,929 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:34:24,929 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:34:24,929 [1] INFO  CsvProcessor.Program Median is: 378331.6
2018-09-16 15:34:24,929 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 15:34:24,930 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_214667141_20150901T040057.csv
2018-09-16 15:34:24,930 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:34:24,930 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:34:24,930 [1] INFO  CsvProcessor.Program Median is: 0.146
2018-09-16 15:34:24,930 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 3:34:24 PM
[Footer]\r\n[Header]\r\n2018-09-16 15:43:16,539 [1] INFO  CsvProcessor.Program Started: 16/09/2018 3:43:16 PM
2018-09-16 15:43:16,554 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 15:43:16,578 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 15:43:16,594 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_210095893_20150901T011608049.csv
2018-09-16 15:43:16,595 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:43:16,614 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:43:16,626 [1] INFO  CsvProcessor.Program Median is: 1.25
2018-09-16 15:43:16,639 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 15:43:16,644 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612534_20150907T084333712.csv
2018-09-16 15:43:16,644 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:43:16,646 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:43:16,647 [1] INFO  CsvProcessor.Program Median is: 0
2018-09-16 15:43:16,647 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 15:43:16,665 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/LP_214612653_20150907T220027915.csv
2018-09-16 15:43:16,665 [1] INFO  CsvProcessor.Program Creating datatable...
2018-09-16 15:43:16,673 [1] INFO  CsvProcessor.Program Completed creating datatable...
2018-09-16 15:43:16,675 [1] INFO  CsvProcessor.Program Median is: 1.89
2018-09-16 15:43:16,709 [1] INFO  CsvProcessor.Program Completed: 16/09/2018 3:43:16 PM
2018-09-16 15:43:16,710 [1] INFO  CsvProcessor.Program Files found: 3
2018-09-16 15:43:16,711 [1] INFO  CsvProcessor.Program Started Processing: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 15:43:16,729 [1] INFO  CsvProcessor.Program Completed Processing Successfully: SampleFiles/TOU_212621145_20150911T022358.csv
2018-09-16 15:43:16,730 [1] INFO  CsvProcessor.Program Creating datatable...
